"rbr","name","date","stars","review","lang","thumb","reply"
224,"Paul Smith",2018-07-31,3," Great satnav app only issue is that I can't change avatar as each time I 
try the app hangs and just says please wait and only way out is to force 
close the thing.","en",1,NA
225,"A Google user",2018-08-01,5," Nothing but good experiences with this app. Have used it for many years and 
OK, it has an occasional glitch, but for a virtually free app it's awesome","en",0,NA
226,"Sarah Wright",2018-07-30,5," The only issue I am having is the Navatar selection is stuck in load mode. 
I am stuck with being a blonde male avatar. ","en",0,NA
227,"Robert B",2018-08-26,2," I have been using navmii for many years now, but having a satnav that doesn't support entering satellite coordinates is silly. It worked years ago, then it didn't - then it did again, and now it stopped again.  I have tried entering the coordinates in every possible combination (dot and comma; degre...Full ReviewI have been using navmii for many years now, but having a satnav that doesn't support entering satellite coordinates is silly. It worked years ago, then it didn't - then it did again, and now it stopped again.  I have tried entering the coordinates in every possible combination (dot and comma; degree, minutes and seconds; with and without spaces...) - with no result. I have written to navmii support in May with a full list of trials, received a [Request received] reply, but no answer since. This was one of my favourite apps - but now I've installed another navigation app. Enough is enough.","en",0,NA
228,"Andy Ward",2018-08-22,2," For the last few months it gets lost it wants to do u turns on motorways even though your location is directly in front of you , it tells you to take the first exit at I round about the after you have turned it shuts down or tells you to do a u turn, it tells you to turn on a road without turns , or...Full ReviewFor the last few months it gets lost it wants to do u turns on motorways even though your location is directly in front of you , it tells you to take the first exit at I round about the after you have turned it shuts down or tells you to do a u turn, it tells you to turn on a road without turns , or on the screen it will show you driving past a turn then 100 yards past it says turn .","en",0,NA
229,"Abdul Muhaymin",2018-07-19,2," Latest update has removed option to use voice packs purchased from within 
the app. It used to be under ""preferences"", ""sound"" then ""voices"". The 
voices is no longer there so it uses the default voice","en",5,NA
230,"a atiq",2018-08-21,4," Its all ok but its some route needs updates.example...m6 exit junc towards walsall its say Turn 2nd right but its toally wrong .its needs updates","en",0,NA
231,"Adam Sehic",2018-07-03,2," Purchased a celebrity vouce pack. Simpler no way to use it. Says its 
downloaded etc but is not selectable to use","en",3,NA
232,"sav savo",2018-07-29,2," Don't bother downloading it you have to pay for speed camera warnings 
around $5","en",0,NA
233,"Ian",2018-08-12,2," Downloaded app on to my Samsung tablet and paid for speed camera's ...but 
they don't appear at known spots and speed zones are not accurate...up date 
maps...my garmin nav crapps over this ","en",0,NA
234,"Miquel Riera Crespi",2018-07-02,3," The app is very good but the Spanish maps have not been updated since a year ago.","en",1,NA
235,"Becky Esplin",2018-06-25,2," Onto download maps.. I have 3 gig spare and says it needs more but it's 
only 1 and a bit gig size... I download it and says more space needed with 
more than enough space available","en",0,NA
236,"Joe Andrews",2018-08-13,4," Would've got full 5 stars but offline navigation stopped working for no 
reason during trip to America, in LA when I needed it most. Then started 
working again a day later....","en",0,NA
237,"A Google user",2018-07-22,4," Works find better then google maps, problem is app wants access to you data 
, basic robbing sods ...","en",0,NA
238,"P kho",2019-01-20,3," some of the addresses cannot be found but i can see it on the map.","en",0,NA
239,"Guillaume Richard",2018-07-09,3," It would be good to update the speed limits in france.(new 80km/h)","en",1,NA
240,"A Google user",2018-07-06,2," After latest update, keeps closing during navigation....... was far more 
stable previously.","en",1,NA
241,"Bryan Noronha",2018-11-18,1," Liked it in the beginning but had very bad experience later. Shows my GPS location thousands of kilometers away.","en",0,NA
242,"Michael Graham",2018-07-24,1," Installed multiple maps and when I needed to make a trip from Berlin to 
Copenhagen the app wouldn't run. Uninstalled.","en",0,NA
243,"Stan N",2018-08-29,1," Latest update crashing NFG Thanks","en",1,"Could you please contact support@navmii.com, please explain you have been directed from the play store, We'll hopefully be able to sort this issue out :/ Our apologies for any inconvenience caused by this error."
244,"A Google user",2018-11-30,3," Seems Maps no longer being updated.","en",6,NA
245,"Pawel Walecki",2018-08-29,4," In general good but.....cannot calculate route from Bournemouth to Warsaw !!!!....it takes ages or eons maybe","en",0,NA
246,"Glen Shekleton",2018-08-03,5," Excellent app. Have used it lots of countries around the world and works 
perfectly. 5 ","en",0,NA
247,"Purplelovecolours ChrisLaumahina",2018-08-08,5," Love this app. Always updated and never gets me lost when I go roaming.","en",0,NA
248,"Martin Turnbull",2018-08-13,5," Great app as it work great include hud display... very useful for 
direction..","en",0,NA
249,"AJ Culff",2018-06-29,5," Good app to get to places easily. Definitely a must to download.","en",0,NA
250,"Tony Rowling",2018-11-22,5," Excellent app. Used in Australia and spain","en",0,NA
253,"Sam Nichols",2019-03-21,4," good mapping","en",0,NA
256,"Mike James",2018-06-14,2," A great free mapping device, I've used in UK and France. This would have 
scored a 5*. But I've tried to upgrade to obtain the speed cameras. No joy. 
I write to seek a solution, I'm ignored, not once but twice when accessing 
their customer support. Come on provide a service please.","en",3,NA
257,"Garth",2018-05-28,5," Great little satnav app, it's free & doesn't require any signal or data 
usage to work. I've used it for a few years & it's taken me all over the UK 
with no major problems. The only complaint is that after an update there 
are usually minor problems with the app. & I have to wait until the next 
up...Full ReviewGreat little satnav app, it's free & doesn't require any signal or data 
usage to work. I've used it for a few years & it's taken me all over the UK 
with no major problems. The only complaint is that after an update there 
are usually minor problems with the app. & I have to wait until the next 
update for these to be recitified.","en",10,NA
258,"Eric",2018-05-23,5," The only free navigator that supports RV/Truck, although cannot input 
trailer dimensions. It uses OpenStreetMap data, only two maps have in park 
roads (the other one is Google Maps). No paid option to remove Ads.","en",5,NA
259,"Vegan David Box",2018-07-09,4," good...but why does it rate for things like phone use when it shows ads? 
why does it have hard braking when i drive my van? and the user ranking 
points are weird","en",0,NA
260,"Ian Trigg",2018-05-25,3," Ok App but i wish you would fix it so if you are given the choice 2 or 3 
different routes i get to pick which route to take and not picked for me","en",4,NA
261,"Scooby UK",2018-06-08,4," Could you fix the buy to remove ad as it won't work for me when I try to 
buy it.","en",3,NA
262,"Vikrant Agrawat",2018-05-24,3," After new update app is not working","en",1,NA
263,"terry burton",2018-06-11,5," Very good for free","en",0,NA
265,"eirik evensen",2018-03-12,1," I used to use this app the time. First it started chrashing constantly during use and showing very wrong directions. Now it chrashes everytime i open it and i have been waiting for a update to fix it but no updates for a very long time. Do not use this app untill they fix it","en",13,NA
266,"John McCabe",2018-02-25,1," Used to be fine, but then they broke the option to move maps to SD card. Despite the claims, build 100250 DOESN'T fix it. UPDATE 04-JUL-2017 Sent email as requested, but no reply, and still waiting for a fix for the SD card problem. UPDATE 05-NOV-2017 3.1.13 build 100337 does NOT fix SD card support...Full ReviewUsed to be fine, but then they broke the option to move maps to SD card. Despite the claims, build 100250 DOESN'T fix it. UPDATE 04-JUL-2017 Sent email as requested, but no reply, and still waiting for a fix for the SD card problem. UPDATE 05-NOV-2017 3.1.13 build 100337 does NOT fix SD card support, and I'm still waiting to help you debug this. UPDATE 24-FEB-2018 Still no fix in build 100366 for the SD card problem, no useful response to my emails offering debugging help.","en",22,"Do you mind contacting kai@navmii.com to get some test version to help to reproduce the problem? Dev team has tried at least 8(!) ways to manage storage on Android and still it is not clear why this problem persists!

We may give you just a special version with logging to find out what's happening."
267,"Maurice Goldsmith",2018-01-22,1," HUD does not work. Sent mail to them have not replied. Asked for refund of purchase, not replied. Stay away from this app if you don't want to lose your money!","en",17,"To activate the HUD tap the speedo located in the bottom left corner of the map screen."
268,"brian Vorhees",2018-01-27,1," I bought the HUD mode and it does not work. I have read other reviews on people having the same issue and the company explain to them what to do but it will not show up ...still waiting for my refund","en",18,NA
269,"Piotr Prokopczyk",2018-04-12,5," Using it for more than 3 years, updating maps+versions regularly, great Satnav! Would definitely recommend! Took me all over Europe and UK, no issues. THANKS NAVMII","en",1,NA
270,"Chi Tang",2018-05-15,4," I have been using from Navfree to Navmii for over 8 years and this app has 
been improving every time including adding new maps, languages and new 
features. Recently, the map of Hong Kong would not show the Chinese 
characters of the road name (only crosses inside the boxes) and also the 
app crash...Full ReviewI have been using from Navfree to Navmii for over 8 years and this app has 
been improving every time including adding new maps, languages and new 
features. Recently, the map of Hong Kong would not show the Chinese 
characters of the road name (only crosses inside the boxes) and also the 
app crashes every time when I use it. I hope you could fix it. This app is 
really useful and I would give it a 5 *","en",6,NA
271,"James Hall",2018-04-01,3," Unreliable for speed limits and speed cameras. I purchased the speed camera package and it just beeped every few minutes in town even though there weren't any cameras. Of course I saw the two lights flash behind me on route 40 in the city and it didn't warm me at all. So lots of false positives and ...Full ReviewUnreliable for speed limits and speed cameras. I purchased the speed camera package and it just beeped every few minutes in town even though there weren't any cameras. Of course I saw the two lights flash behind me on route 40 in the city and it didn't warm me at all. So lots of false positives and a complete miss make that function useless. Speed limits are inaccurate too. Going down 70 to 68 into western Maryland the speed limit changes downward several times, but the navigation app continues to say it is 70, so that is unreliable as well. This app could end up costing you lots of money if you depended on it. It is not dependable.","en",2,NA
272,"Warren Topping",2018-03-17,3," Offline poi search is inaccurate and still can't find places by name close to me. It has the potential to be a good app but it needs another search option like Google. It can't find things even when you are online.","en",2,NA
273,"Apinargh dilant",2018-05-08,4," Brilliant most of the time. Some postcodes appear unknown to it on my 
phone, and today it guided me the wrong way round a UK roundabout!","en",4,NA
274,"Michiel Coppens",2018-01-10,4," Over the years I've grown fond of this free app. Do get the ad free version or turn off mobile data during use, because it will burn loads of GBs on ads. Usually after an update a major bug turns up that crashes the app and is repaired with another update within a week. In spite of all that, I'll pr...Full ReviewOver the years I've grown fond of this free app. Do get the ad free version or turn off mobile data during use, because it will burn loads of GBs on ads. Usually after an update a major bug turns up that crashes the app and is repaired with another update within a week. In spite of all that, I'll probably keep using it.","en",5,NA
275,"Pavan P",2018-05-26,4," This one is the 3rd best GPS app tested. Minor kinks.. But works far better 
than Nokia here, and navigator free. ","en",1,NA
276,"Ishaan Modi",2018-04-07,1," I opened it then typed in my postcode of where I wanted to go but it kept on crashing  BIG WASTE OF TIME DO NOT DOWNLOAD","en",3,NA
277,"Suneesh S U",2018-02-24,1," Stopped working suddenly as it doesn't allow me to type any address in the search bar to navigate as the keyboard dissapears!! Frustrated because this happened after purchasing traffic camera options!!","en",0,NA
278,"AMScaptured",2018-03-13,1," I bought the snoop dogg voice pack but can't seem to activate it, tried everything  instructions really need to be clear.","en",1,NA
279,"Iain Paul",2018-02-21,2," I paid for safety cameras in the U.K. and they don't work on this app. CAN I HAVE MY MONEY BACK PLEASE.","en",2,NA
280,"Jason Rhodes",2018-03-21,3," Pity about the many map errors with no error reporting system. Especially speed errors","en",1,NA
281,"David Gethyn-Jones",2018-05-25,5," Excellent quality. The first version i had didn't recognise TA postodes, 
but the latest version does :)","en",0,NA
282,"Adrian McNeil",2018-08-04,5," Good app. Try not to use cellular data to get the maps. Note Traffic is now 
included in the free version. However user manual info is hard to find. 
(Generally cool features like waypoints are missing from the menus until 
you actually tap on a place on the map.)","en",0,NA
283,"James Exploring Online",2018-03-30,1," A REVIEW PLEASE  LOOK AT THERE OTHER APPS FROM NavCrap. For reasons not to TRUST this mob. Will save you data and your time. No Customer service No correspondence No chance of REFUND.","en",0,NA
284,"Stuart Hill",2018-02-01,4," The Isle of Man has vanished from the latest update, please replace this as I live there!","en",1,NA
285,"Peter Hale",2018-02-26,2," Uninstalled after last update - could not get it to stop its intrusive background recording. Have installed Waze instead.","en",0,NA
286,"Alex K",2018-05-17,5," Used it to travel through New Zealand. The app is absolutely brilliant. 
Downloaded the country map before flying out and it has worked brilliantly. 
Don't see the point in having a regular satnav anymore!","en",0,NA
287,"John Orrells",2018-07-27,2," It was my main satnav but not now able to change voice, just stuck with US 
voice","en",0,NA
288,"Ste L",2018-01-10,5," 2nd update Jan 2018, bug fixed - thank you navmii, back at 5 stars where you belong!","en",7,"Could you please contact support@navmii.com, please explain you have been directed from the play store, We'll hopefully be able to sort this issue out :/ Our apologies for any inconvenience caused by this error."
289,"Inderjeet Singh",2018-02-11,1," Safety Camers Canada doesn't work. Please fix it or refund my payment","en",0,NA
290,"Kevin Lawson",2018-05-21,3," Navigation voice is far too quiet even on max media setting. Too many ads. 
No timeout on map browsing. Why would I want hot button to play media.","en",0,NA
291,"Twitch Er",2018-02-19,4," Used this instead of Google maps because it doesn't use data. Pretty good I think","en",1,NA
292,"Regulus Benito",2018-02-19,5," The apps is good ,only that why do we need to be online to search destination some navigation apps are not","en",1,NA
294,"Phil Burton",2018-06-15,1," No longer installs maps. Keeps asking to install them even though I have","en",2,NA
295,"Marian Palusak",2018-05-16,3," Way too many unnecessary permissions after update... Uninstalled","en",0,NA
296,"A Google user",2018-03-27,1," I not see a walk made  dose you need a Wi-Fi or data I do not get why 99% Will  use goggle maps and you need a connection","en",0,NA
297,"A Google user",2018-03-14,1," I purchased premium addons an year back. After reinstallation it doesn't show up","en",1,NA
298,"Neil Watts",2018-07-13,4," This is ok but has crashed in the car","en",0,NA
299,"Linda Brooks",2018-03-06,1," FAKE, AND FULL OF VIRUS...B.S APP","en",0,NA
300,"Hannah Edwards",2018-04-01,2," Used to work great but kicks you out after searching. Even after they say it is fixed","en",1,NA
301,"KJP",2018-03-25,5," Have used this for many years ... all over the Uk. Travelled to  Canada ... USA ... and toured Europe  ... just download maps as and when ... for free can't be bad ... just get rid of adverts","en",0,NA
302,"Glen Turnbull",2018-04-16,3," would say this is the best app for offline navigation only one thing lettingiy down custom POIs","en",0,NA
303,"Judge Dredge",2018-03-31,3," Until recently worked fine now crashes during navigation!!!","en",3,NA
304,"chris clarke-williams",2018-07-22,1," Would be good if it was able to save more than one favourite place. This is 
to be possible but not any longer.","en",0,NA
305,"paps pat",2018-02-17,2," I purchased HUD upgrade but can't figure how to use. No option to switch to HUD. Please help.","en",0,NA
306,"Richard T",2018-02-10,5," Excellent GPS. It would be even more excellent if a dashcam app were built into this app","en",0,NA
307,"Sham Ddin",2018-03-28,5," Interasting  can bring at any place thk u nivmii.","en",0,NA
308,"Pablo",2018-08-15,1," Update requests access to my contacts. Why?.. Deleted.","en",0,NA
309,"A Google user",2018-04-02,4," Find the app works well, it needs to update to be compatible with mirror link","en",0,NA
311,"A Google user",2018-01-15,5," Works in UK and Europe best free app","en",0,NA
315,"Andrew Routley",2018-01-05,4," Brilliant app, would be perfect if the POI's were restaurant / petrol station etc company logos of the individual business as other navigation apps do.  I'ts not letting me search and navigate to a street number. This is very important as we have some very long streets in Australia.","en",3,NA
316,"Kelvin Lake",2018-01-05,3," It is a great app, have used it successfully in several different countries. Unfortunately after latest update (5th Jan.) attempts to access favourites and recent destinations crashes the app.","en",0,NA
317,"Daniel Uchwal",2018-01-08,1," Have used the app for years on both IOS and now on Android was working for months perfectly but the recent update has made it unusable. Crashes on searches straight away","en",4,"Could you please contact support@navmii.com, please explain you have been directed from the play store, We'll hopefully be able to sort this issue out :/ Our apologies for any inconvenience caused by this error."
318,"John Owen",2018-01-09,3," Hard to rate, looks OK but has a major bug and, so far, have had zero response to emails and tweets about it.","en",0,NA
319,"m w",2018-01-07,2," Latest update crashing for both search or recent destination.","en",1,"Could you please contact support@navmii.com, please explain you have been directed from the play store, We'll hopefully be able to sort this issue out :/ Our apologies for any inconvenience caused by this error."
320,"A Google user",2018-01-07,1," App keeps on crashing when performing a search","en",2,"Could you please contact support@navmii.com, please explain you have been directed from the play store, We'll hopefully be able to sort this issue out :/ Our apologies for any inconvenience caused by this error."
321,"Tim Turner",2018-01-08,3," Keeps crashing since Jan update","en",1,"Could you please contact support@navmii.com, please explain you have been directed from the play store, We'll hopefully be able to sort this issue out :/ Our apologies for any inconvenience caused by this error."
322,"A Google user",2018-01-09,2," Used to work perfectly but now seems to crash when ever I perform a search","en",0,NA
323,"Adel Alsulaiman",2018-01-05,4," It's great in my country UAE and works too in others countries.","en",0,NA
324,"Tony",2017-12-15,2," I paid for this app in Australia and worked ok but not good. I have come for two months in Thailand and desperately need home and favorites to work as I am in a remote area. I downloaded the Thai map as it is very difficult to go back home,, but cannot save home or favorites so it is completely usel...Full ReviewI paid for this app in Australia and worked ok but not good. I have come for two months in Thailand and desperately need home and favorites to work as I am in a remote area. I downloaded the Thai map as it is very difficult to go back home,, but cannot save home or favorites so it is completely useless. Glad I have Google maps so much more reliable","en",7,NA
325,"Emma Morris",2017-12-12,3," Love the new automatically record journey option I don't really use maps for local trips (local knowledge wins every time imho) so didn't have my trips recorded. Just wish I could have it set permanently to on. I was a passenger and it was recording as though I was driving, no quick option to say ""n...Full ReviewLove the new automatically record journey option I don't really use maps for local trips (local knowledge wins every time imho) so didn't have my trips recorded. Just wish I could have it set permanently to on. I was a passenger and it was recording as though I was driving, no quick option to say ""not me driving"" had to turn my phone off to prevent it messing with my driver score and then permanently disable it for the trip back.   EDIT - Just noticed I now have 8 phone uses on my profile, I NEVER use my phone whilst driving however I use it as a passenger, as the auto record journey was on it recorded my mum's driving and my phone use as the same thing and as I was illegally using my phone in the car.","en",10,NA
326,"Al Tar",2017-12-13,1," Speed camera add is absolute waste of money, how can you even sell this I can't understand. Every lamp post appears as speed camera while the known cameras are ignored. Every single one! Driven all over UK, not a single accurate prediction. Save your money and frustration, this app should be banned!","en",4,NA
327,"Marrs101",2017-12-15,1," It's slower and more confused than grandpa' with alzheimer. Constantly lagging behind, taking seconds to find out that you already made the turn. By then you sometimes miss the next... And it doesn't say that you are off route, so you could attempt to turn around, it just makes you drive around in c...Full ReviewIt's slower and more confused than grandpa' with alzheimer. Constantly lagging behind, taking seconds to find out that you already made the turn. By then you sometimes miss the next... And it doesn't say that you are off route, so you could attempt to turn around, it just makes you drive around in circles for miles. I will try it again after a few months, hopefully a new update will help.","en",4,NA
328,"Simon Pool",2018-01-10,2," After latest update it no longer saves favorites, recent destinations, home, work. All previously saved destinations have vanished.  Voice is now female American English. Route line only shows for the first route entered. Has to be restarted to get the line showing again. Not good when driving aroun...Full ReviewAfter latest update it no longer saves favorites, recent destinations, home, work. All previously saved destinations have vanished.  Voice is now female American English. Route line only shows for the first route entered. Has to be restarted to get the line showing again. Not good when driving around London in busy traffic. Was great. Hope it gets fixed soon.","en",1,NA
329,"Peter Cash",2017-12-12,1," On Sony xa ultra it crashes frequently and is unusable. Used to be excellent but now each update just results in more instability or another new problem. Using Google maps now until they fix the problem. Bought addons and not happy about the lack of support!","en",3,NA
330,"Alan Walker",2017-12-11,3," Since last update I'm unable to see Home, or see favorites or recent journeys. Before update, I would have scored it 5 stars","en",8,NA
331,"A Google user",2017-12-21,3," i have been using this app with great satisfaction for a long time now, but after a recent installation of version 3.6.14 on a new device, i think something is seriously wrong with this update.  No way to save favourites or recent destinations, no way to choose alternative routes and on a recent 700...Full Reviewi have been using this app with great satisfaction for a long time now, but after a recent installation of version 3.6.14 on a new device, i think something is seriously wrong with this update.  No way to save favourites or recent destinations, no way to choose alternative routes and on a recent 700km trip using the spain map it stubbornly insisted on choosing a route that was by far not the fastest nor the shortest (and the fastest/shortest route was not a recently constructed one, it exists since many years).  FYI the device on which I encounter those problems is a samsung galaxy tab S3","en",1,NA
332,"Obi Kenobi",2017-12-21,4," Ok hello NAVMII please fix the fact that i'm all of a sudden unable to save any favorites in my navigation !!!!  dec. 2017","en",2,NA
333,"gary roby",2017-12-15,3," can't set home location or work location useless until that's fixed I don't want to keep typing in were I live everyday","en",1,NA
334,"Pete Thompson",2017-12-29,1," BUG: Can see traffic but DOESNT avoid it. Needs fixing asap. Use Magic Earth as traffic is spot on like TomTom but free","en",5,NA
335,"A Google user",2017-12-12,1," Since the latest update this app is dreadful. All previous destinations lost. A pain to set up. I'll use a map?","en",1,NA
336,"Jeff Yang",2017-12-06,4," After last update, it cannot set home and work location.","en",6,NA
337,"emmanuel okoye",2017-12-13,1," The last update made this app useless. You can't find places. All store data missing.","en",1,NA
338,"Panzer iii Veldi",2017-12-15,1," All my saved locations are disappear. Now, can't save any locations, fix the bug","en",0,NA
339,"A Google user",2018-01-06,2," Does NOT remember favourites or home location since update ","en",0,NA
340,"James Freeman",2017-12-09,2," Cannot set home and does not remember recent destinations,","en",2,NA
341,"Richard Hughes-Rowlands",2017-12-19,5," Had this about two yrs now and it's always got me way over needed to go .easy to use and straight forward","en",0,NA
342,"music man",2017-12-26,1," A Waste of MY precious time!","en",0,NA
343,"Rob Roosen",2017-12-18,3," Works now but couldn't test it yet.","en",3,NA
344,"A Google user",2017-12-18,3," Home function does not work. Ball park accuracy","en",0,NA
345,"voicu razvan",2017-12-27,5," It's the best no internet connection needed","en",0,NA
348,"A Google user",2017-11-26,1," This is so bad. What is going on? Cannot save favourites and cannot deactivate advanced voices to allow Stephen Fry to navigate. I can live with that but NOT being able to save favourites.  Sort it out.","en",3,NA
349,"Vulpine Seventythree",2017-11-25,4," Latest update seems to have stopped me from saving Anything. Home, favourites, searches none of them seem to save. Also crashing randomly.","en",1,NA
350,"Jonathan Aquino",2017-11-29,2," Cannot save favorites and cannot set home and work. Kindly fix. Tnx","en",3,NA
351,"Haaz Solo",2017-11-25,3," Music player plays some tricks when selecting shuffle mode unlike older version which was superb..  Also when typing a post code it does not save it as a post code but it shows longitude and latitude which is not easy to select when trying to access recent location...  again older version did not ha...Full ReviewMusic player plays some tricks when selecting shuffle mode unlike older version which was superb..  Also when typing a post code it does not save it as a post code but it shows longitude and latitude which is not easy to select when trying to access recent location...  again older version did not have these issues...","en",0,NA
352,"Danny de Haan",2017-12-06,3," It's definitely a good app to use, but I am unable to set my home and work locations and I no longer get the Google search results which I did in previous builds, which are a lot more accurate than the maps in the app. Please add this feature back in the app!","en",0,NA
353,"mehdy sadrossadat",2017-11-25,1," Verry bug and slow after i use stop and no show names streets","en",0,NA
354,"Itai Manzur",2017-12-03,2," Can't set work , home and favorites. The save colored but nothing really saved","en",0,NA
355,"Truck'Spotter",2018-12-10,1," use to be great app after new update i won't use this anymore also paying each time with new device for speed cameras is just unthinkable","en",0,NA
356,"A Google user",2017-11-19,4," Very useful","en",0,NA
357,"Andy blake",2017-11-12,1," The voice guidance doesn't work. Tried to contact navmii for help as I was a beta tester, never replied or gave any help. This used to be a great app and I've bought some of the add ons. But now I can't use them as the app won't talk to me. I now rely on other satnavs. Update someone replied. Asked ...Full ReviewThe voice guidance doesn't work. Tried to contact navmii for help as I was a beta tester, never replied or gave any help. This used to be a great app and I've bought some of the add ons. But now I can't use them as the app won't talk to me. I now rely on other satnavs. Update someone replied. Asked me if I had a voice package? Never heard from them again. Useless company. Avoid.","en",3,NA
358,"Nic Turner",2017-11-08,2," Been using this app for a few years now with no problems. but since update 6/11/17 it crashes and freezes all the time...... please sort this issue or I'll be moving to a new app","en",4,NA
359,"Michael Thompson",2017-11-08,3," Very confusing in use in that it does not bear much resemblance to a normal GPS navigation system. It doesn't recognise many hotels or addresses in Peru. Designed by a 12 year old know-nothing in ergonomics. Also tries to send you the wrong way on 1 way streets.","en",2,NA
360,"Ben Mcgrath",2017-11-07,3," App itself is really good however I paid £3 for the speed camera added extra and the cameras it  highlights don't exist. If that could be fixed and the minor glitches the app would be 5 star","en",0,NA
361,"Graham McAlister",2017-11-03,3," Some errors in maps. It tried to make me turn off a main road where there was no junction. Also latest update  will not let me move the app to sd.","en",19,NA
362,"A Google user",2017-11-19,1," This used to be rest but it seems to have stopped functioning as a map. It only shows the route it's suggesting. It's also telling me that a 2 mile journey is 6 miles - needs fixing or I'll be going elsewhere","en",0,NA
363,"A Google user",2017-11-06,1," Navmii used to be the best app so I bought every add-on there was to it then you updated it and now it keeps crashing which is very unsafe when driving as your advisory not to use your phone when driving please fix this or refund me for all add-ons thanks","en",1,NA
364,"Ludwig Agawin",2017-11-11,2," The trip recorder activates by itself even if I have already disabled it. Is this some kind of spyware?  Please fix this.","en",2,NA
365,"James Bray",2017-11-02,3," It's ok to a point it's takes you the long way then stops working it gets lose really easy it reminds me of the first sat navs shame really","en",2,NA
366,"Marcus",2017-11-07,3," It's  very good but they keep changing the format, leave it alone please or better still go back one update as it opened much faster and easier to use.  On the whole it's a great system","en",0,NA
367,"david",2017-11-17,4," Good app better if all postcodes were included also dont recognise some towns postcodes like ub82rw ub10 ort which is uxbridge london","en",0,NA
368,"A Google user",2017-11-03,5," This is the best navigation app out there and i have tried a few. I really like the new look!!","en",0,NA
369,"Andrew",2017-11-04,2," Don't search POI places in offline, but I have maps downloaded.","en",0,NA
370,"Olu Ilori",2017-11-13,1," Can not even find my address after buying Maps","en",0,NA
371,"Sabeenean Kisho",2017-11-06,2," Why road name does not appear in my map?","en",0,NA
372,"kevin davis",2017-11-11,5," Great app, works really well in Morocco","en",0,NA
374,"A Google user",2017-08-12,2," Hopeless. Unreliable. Can't be trusted. We just drove 450 miles to go on holiday. The app froze every 10 minutes and offered to wait or close. Luckily I was passenger as if I was driver I couldn't have driven and restarted app and keyed in destination each time. Sometimes it also freezes but looks t...Full ReviewHopeless. Unreliable. Can't be trusted. We just drove 450 miles to go on holiday. The app froze every 10 minutes and offered to wait or close. Luckily I was passenger as if I was driver I couldn't have driven and restarted app and keyed in destination each time. Sometimes it also freezes but looks to be working especially if on a long straight road meaning we missed an exit. Too unreliable to be of any use.","en",21,NA
375,"Phillip Parsons",2017-10-22,1," I've used Navfree for several years and been pleased enough to buy the paid for version.  Sadly it won't work. on my new Moto 4G with nougat. I wrote this review a few months ago and I've just reinstalled it. It never gets beyond the start screen.","en",4,NA
376,"A Google user",2017-08-22,1," This program used to be the best. Now it doesn't even start. Although I did purchase the licence years ago there is no way to activate. It is a waste of time and very incorrect approach from the developers.","en",16,NA
377,"Duncan Bullock",2017-08-14,1," Not user friendly in the slightest. Was advised on Money saving expert that this would be a good app for offline SatNav. But it seems that planning a route is hard enough let alone trying to save one. Utterly useless.","en",5,NA
378,"Adam Chocholko",2017-08-31,3," Iv tried alot of gps sat nav apps and this one is by far the best, especially since it doesn't solely require an online connection. My only issue, and it really isn't an important one, is it doesnt seem to have LANE ASSIST as an option, but like i said its not important. This app is brill.","en",2,NA
379,"Ken Crawley",2017-09-30,2," Bought a new phone and navmii repeatedly crashes. Might have something to do with the part of navmii that automatically starts in the background when you start driving.  As it is I can't use the app. Worked beautifully on the old phone...","en",0,NA
380,"Barry Murphy",2017-10-03,2," This app used to be fantastic. I live on the Isle of Man. The roads have literally disappeared off the map with the latest upgrade. Any fixes please Navmii?","en",0,NA
381,"Handsome As Hoggle",2017-08-24,1," Just purchased Advanced Voice Guidance as an extra but can't find any way of actually making it work! I am now awaiting a reply from Navmii support advising how to enable/activate this feature or to provide a refund! - Update 11/08/2017 Received a single email reply asking me to clarify my original ...Full ReviewJust purchased Advanced Voice Guidance as an extra but can't find any way of actually making it work! I am now awaiting a reply from Navmii support advising how to enable/activate this feature or to provide a refund! - Update 11/08/2017 Received a single email reply asking me to clarify my original request but also asking my opinion of the ""Driver Scores"" - Sent a further email with more detail and screenshots but after 9 days no further reply. Very disappointed as basic SatNav app works pretty well, just object to paying for extras that don't work, even if it is only £2.30 worth! Update - Still waiting for response to emails after several weeks! Deleted and reinstalled as basic voice guidance had stopped working but now there is no option to install the free voices (UK Kate) and Navmii now want to charge again for ""Advanced Voice Guidance"" - So now there is no voice guidance whatsoever, Advanced Voice Guidance doesn't work nor does ""Spoken Street Names"", the Purple route indicator disappears, It regularly indicates destination reached at various points in the journey and doesn't very often recalculate if I deter from the route! So now absolutely useless!","en",10,NA
382,"Alexei Magher",2018-01-29,1," GARBAGE APP!!! Do not install it!!! Do not waste your time!!! New updates made it ABSOLUTELY USELESS!!!!","en",0,NA
383,"A Google user",2017-08-29,1," Keep your 3g or 4g running longer by sending you the longest route to your destination each time it it used no matter how it's configured it is the worst satellite navigation I have ever used.","en",1,NA
384,"Patrick Zajac",2017-08-08,5," After newest upgrade english ireland is not supported. Celebrity voice works only with disabled spoken street names. Great app. Thx.","en",4,NA
385,"Neil Barnett",2017-08-10,1," App keeps crashing as soon as I added two paid extras","en",2,NA
386,"A Google user",2017-08-03,2," Used to work but crashes too often now.","en",4,NA
